order_id,order_date,ship_date,region,segment,category,sub_category,product_name,sales,profit,discount,quantity,ship_mode
CA-2017-130106,5/22/2017,5/26/2017,West,Home Office,Office Supplies,Art,Newell 350,9.84,2.8536,0,3,Standard Class
CA-2017-130106,5/22/2017,5/26/2017,West,Home Office,Office Supplies,Art,Newell 333,2.78,0.7228,0,1,Standard Class
CA-2016-127761,11/10/2016,11/14/2016,East,Consumer,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1.365,0.2,1,Standard Class
CA-2016-127761,11/10/2016,11/14/2016,East,Consumer,Technology,Phones,BlackBerry Q10,881.93,220.4825,0,7,Standard Class
CA-2016-105354,12/2/2016,12/6/2016,Central,Corporate,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,54.4448,0,8,Standard Class
CA-2017-155712,3/2/2017,3/8/2017,West,Corporate,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,33.64,0.2,2,Standard Class
CA-2017-102309,9/23/2017,9/25/2017,South,Consumer,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,63.984,0,5,Second Class
CA-2017-102309,9/23/2017,9/25/2017,South,Consumer,Office Supplies,Paper,Xerox 225,12.96,6.2208,0,2,Second Class
CA-2014-168368,2/11/2014,2/15/2014,Central,Consumer,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,15.2225,0,1,Second Class
CA-2014-168368,2/11/2014,2/15/2014,Central,Consumer,Office Supplies,Labels,Avery 483,14.94,6.8724,0,3,Second Class
CA-2014-168368,2/11/2014,2/15/2014,Central,Consumer,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,4.4344,0,2,Second Class
CA-2014-168368,2/11/2014,2/15/2014,Central,Consumer,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,53.2704,0,3,Second Class
CA-2014-168368,2/11/2014,2/15/2014,Central,Consumer,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,24.393,0,3,Second Class
CA-2014-168368,2/11/2014,2/15/2014,Central,Consumer,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.5984,0,2,Second Class
CA-2017-167976,11/11/2017,11/14/2017,Central,Consumer,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,6.63,0,3,Second Class
CA-2017-111388,9/2/2017,9/2/2017,West,Home Office,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,-2.6997,0.2,3,Same Day
CA-2015-124499,10/9/2015,10/13/2015,Central,Consumer,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,35.0973,0,3,Standard Class
CA-2015-124499,10/9/2015,10/13/2015,Central,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,53.982,0.1,5,Standard Class
US-2017-128118,11/24/2017,12/1/2017,South,Corporate,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,-7.782,0.7,3,Standard Class
US-2017-128118,11/24/2017,12/1/2017,South,Corporate,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,24.318,0.2,7,Standard Class
CA-2014-125759,2/8/2014,2/9/2014,West,Home Office,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,5.5328,0,2,First Class
CA-2015-151869,9/25/2015,9/25/2015,East,Consumer,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,6.8388,0.1,1,Same Day
CA-2015-151869,9/25/2015,9/25/2015,East,Consumer,Office Supplies,Paper,Xerox 1923,20.04,9.6192,0,3,Same Day
US-2017-102183,8/21/2017,8/28/2017,East,Consumer,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,11.2308,0.2,7,Standard Class
US-2017-102183,8/21/2017,8/28/2017,East,Consumer,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,1453.1238,0.2,6,Standard Class
CA-2016-100510,5/12/2016,5/17/2016,East,Corporate,Furniture,Furnishings,OIC Stacking Trays,10.02,4.4088,0,3,Standard Class
CA-2016-100510,5/12/2016,5/17/2016,East,Corporate,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,303.3408,0,4,Standard Class
CA-2017-146983,9/2/2017,9/6/2017,South,Consumer,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,757.4112,0,3,Standard Class
US-2014-134054,10/10/2014,10/10/2014,West,Corporate,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,112.574,0,7,Same Day
CA-2016-113236,5/26/2016,5/29/2016,South,Corporate,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,13.8528,0.2,6,Second Class
CA-2016-113236,5/26/2016,5/29/2016,South,Corporate,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,47.92,11.98,0.2,2,Second Class
CA-2017-122539,12/1/2017,12/5/2017,East,Consumer,Office Supplies,Labels,Avery 483,15.936,5.1792,0.2,4,Standard Class
CA-2017-122539,12/1/2017,12/5/2017,East,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,-5.6007,0.7,7,Standard Class
CA-2017-122539,12/1/2017,12/5/2017,East,Consumer,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,-28.498,0.3,2,Standard Class
CA-2016-166772,9/20/2016,9/24/2016,West,Home Office,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,40.97,0,2,Standard Class
US-2017-152898,9/11/2017,9/15/2017,South,Consumer,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,20.37,0,5,Standard Class
CA-2016-160486,12/30/2016,1/4/2017,South,Consumer,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,25.2784,0.2,4,Standard Class
CA-2017-102218,9/2/2017,9/4/2017,West,Consumer,Office Supplies,Labels,Avery 519,11.696,3.9474,0.2,2,Second Class
CA-2014-161032,11/18/2014,11/23/2014,Central,Corporate,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,43.2234,0,3,Standard Class
CA-2015-102778,11/21/2015,11/24/2015,South,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,4.7712,0.2,1,First Class
CA-2017-154011,6/19/2017,6/26/2017,Central,Home Office,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,-11.0208,0.8,3,Standard Class
CA-2017-154011,6/19/2017,6/26/2017,Central,Home Office,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,-84.9615,0.3,3,Standard Class
US-2017-165456,11/30/2017,12/3/2017,East,Consumer,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,-15.4188,0.3,6,First Class
CA-2014-111857,4/23/2014,4/26/2014,West,Home Office,Office Supplies,Paper,Xerox 1891,48.91,22.9877,0,1,Second Class
CA-2014-163650,9/23/2014,9/25/2014,East,Consumer,Office Supplies,Art,Newell 351,9.84,2.8536,0,3,First Class
CA-2014-163650,9/23/2014,9/25/2014,East,Consumer,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,15.525,0,3,First Class
CA-2017-124114,3/2/2017,3/2/2017,Central,Corporate,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,-0.9452,0.8,1,Same Day
US-2017-116505,11/17/2017,11/21/2017,East,Consumer,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,20.586,0,6,Second Class
CA-2017-161340,5/28/2017,6/1/2017,East,Corporate,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,5.0286,0.2,3,Standard Class
CA-2017-161340,5/28/2017,6/1/2017,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,-64.9376,0.5,4,Standard Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,8.2848,0.2,2,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,24.4768,0.2,4,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,6.5058,0.2,3,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,-6.8992,0.8,2,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,-20.245,0.3,1,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,6.123,0.2,2,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Office Supplies,Art,Newell 348,7.872,0.8856,0.2,3,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Office Supplies,Paper,Xerox 1994,15.552,5.4432,0.2,3,Second Class
US-2015-163433,4/18/2015,4/22/2015,Central,Corporate,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,-2.2878,0.8,1,Second Class
CA-2015-137603,9/19/2015,9/24/2015,West,Home Office,Office Supplies,Art,Newell 323,8.4,2.184,0,5,Standard Class
CA-2014-128237,3/25/2014,3/30/2014,West,Consumer,Office Supplies,Art,Newell 35,6.56,1.9024,0,2,Standard Class
CA-2014-128237,3/25/2014,3/30/2014,West,Consumer,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,3.72,0,2,Standard Class
CA-2014-128237,3/25/2014,3/30/2014,West,Consumer,Technology,Accessories,Imation�Swivel�Flash Drive�USB�flash drive�- 8 GB,45.48,15.918,0,4,Standard Class
CA-2014-128237,3/25/2014,3/30/2014,West,Consumer,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,9.9216,0,6,Standard Class
US-2016-102141,8/26/2016,8/31/2016,East,Corporate,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,45.84,0.2,8,Standard Class
CA-2017-148642,3/6/2017,3/12/2017,Central,Consumer,Office Supplies,Labels,Avery 511,4.928,1.7248,0.2,2,Standard Class
CA-2017-148642,3/6/2017,3/12/2017,Central,Consumer,Office Supplies,Art,Newell 345,63.488,4.7616,0.2,4,Standard Class
CA-2015-111948,11/11/2015,11/11/2015,Central,Corporate,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,117.1296,0,7,Same Day
CA-2015-111948,11/11/2015,11/11/2015,Central,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,46.7908,0.1,2,Same Day
CA-2016-161907,4/5/2016,4/9/2016,East,Consumer,Technology,Phones,Clearsounds A400,118.782,-27.7158,0.4,3,Standard Class
CA-2016-161907,4/5/2016,4/9/2016,East,Consumer,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,-163.4516,0.2,4,Standard Class
CA-2017-124940,2/21/2017,2/26/2017,Central,Consumer,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,-2.994,0.2,1,Standard Class
US-2017-108343,7/20/2017,7/25/2017,East,Corporate,Office Supplies,Paper,Xerox 1977,13.36,6.4128,0,2,Standard Class
US-2017-108343,7/20/2017,7/25/2017,East,Corporate,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,25.4744,0.1,2,Standard Class
US-2017-108343,7/20/2017,7/25/2017,East,Corporate,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,31.2664,0,4,Standard Class
US-2016-111563,11/4/2016,11/8/2016,Central,Consumer,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,-5.688,0.6,3,Standard Class
US-2016-111563,11/4/2016,11/8/2016,Central,Consumer,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,-84.2928,0.6,4,Standard Class
CA-2017-121853,9/23/2017,9/29/2017,West,Consumer,Office Supplies,Paper,Xerox 1909,211.04,97.0784,0,8,Standard Class
CA-2017-121853,9/23/2017,9/29/2017,West,Consumer,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,59.4816,0.2,2,Standard Class
CA-2017-121853,9/23/2017,9/29/2017,West,Consumer,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,23.712,0.2,3,Standard Class
US-2017-130687,9/7/2017,9/10/2017,West,Consumer,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,34.8128,0,4,First Class
US-2017-130687,9/7/2017,9/10/2017,West,Consumer,Technology,Phones,Konftel 250 Conference�phone�- Charcoal black,455.712,34.1784,0.2,2,First Class
US-2017-130687,9/7/2017,9/10/2017,West,Consumer,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,7.2744,0,1,First Class
CA-2015-164497,11/28/2015,11/30/2015,West,Consumer,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,15.3952,0,4,First Class
US-2015-153283,11/12/2015,11/18/2015,East,Consumer,Office Supplies,Envelopes,Staple envelope,15.56,7.3132,0,2,Standard Class
CA-2016-108056,9/29/2016,10/3/2016,West,Corporate,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,75.18,0.2,3,Standard Class
CA-2017-127726,9/11/2017,9/13/2017,South,Consumer,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,50.8768,0,4,Second Class
CA-2017-127726,9/11/2017,9/13/2017,South,Consumer,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,6.674,0,4,Second Class
CA-2017-110198,5/1/2017,5/2/2017,South,Consumer,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,-15.7176,0.2,3,First Class
CA-2017-110198,5/1/2017,5/2/2017,South,Consumer,Office Supplies,Labels,Avery 492,4.608,1.4976,0.2,2,First Class
CA-2017-130715,9/16/2017,9/20/2017,West,Corporate,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,8.771,0,5,Standard Class
CA-2014-155264,10/19/2014,10/22/2014,West,Corporate,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1.122,0.2,1,Second Class
CA-2014-155264,10/19/2014,10/22/2014,West,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,7.0224,0.2,6,Second Class
CA-2014-155264,10/19/2014,10/22/2014,West,Corporate,Office Supplies,Paper,Xerox 1917,146.73,68.9631,0,3,Second Class
CA-2014-155264,10/19/2014,10/22/2014,West,Corporate,Office Supplies,Labels,Avery 480,18.75,9.0,0,5,Second Class
CA-2014-155264,10/19/2014,10/22/2014,West,Corporate,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,11.7576,0.2,3,Second Class
CA-2016-119123,3/13/2016,3/18/2016,West,Home Office,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,19.194,0.2,7,Standard Class
CA-2017-109085,2/17/2017,2/20/2017,East,Home Office,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,-106.393,0.4,5,First Class
CA-2017-109085,2/17/2017,2/20/2017,East,Home Office,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,-4.7625,0.7,5,First Class
CA-2017-109085,2/17/2017,2/20/2017,East,Home Office,Technology,Phones,Vtech CS6719,57.594,-11.5188,0.4,1,First Class
CA-2017-109085,2/17/2017,2/20/2017,East,Home Office,Furniture,Furnishings,Flat Face Poster Frame,30.144,8.2896,0.2,2,First Class
CA-2017-109085,2/17/2017,2/20/2017,East,Home Office,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,-12.849,0.3,5,First Class
CA-2016-114860,12/22/2016,12/28/2016,West,Consumer,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,202.2528,0,8,Standard Class
CA-2016-114860,12/22/2016,12/28/2016,West,Consumer,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,10.9096,0,2,Standard Class
CA-2016-159009,9/23/2016,9/27/2016,West,Corporate,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4.4604,0.2,4,Standard Class
CA-2016-159009,9/23/2016,9/27/2016,West,Corporate,Furniture,Chairs,Global Deluxe Steno Chair,184.752,-20.7846,0.2,3,Standard Class
CA-2017-148411,9/24/2017,9/26/2017,Central,Consumer,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,-14.8704,0.3,2,First Class
CA-2017-148411,9/24/2017,9/26/2017,Central,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3.7128,0.2,3,First Class
CA-2015-110324,12/1/2015,12/5/2015,Central,Home Office,Office Supplies,Paper,Xerox 207,19.44,9.3312,0,3,Standard Class
CA-2015-110324,12/1/2015,12/5/2015,Central,Home Office,Office Supplies,Art,Newell 307,3.64,1.0192,0,2,Standard Class
CA-2015-110324,12/1/2015,12/5/2015,Central,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138,0,2,Standard Class
CA-2016-168046,1/25/2016,1/28/2016,East,Corporate,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,15.092,0.2,5,Second Class
CA-2016-168046,1/25/2016,1/28/2016,East,Corporate,Furniture,Tables,Chromcraft Round Conference Tables,313.722,-99.3453,0.4,3,Second Class
CA-2016-168046,1/25/2016,1/28/2016,East,Corporate,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,7.8166,0,1,Second Class
CA-2016-168046,1/25/2016,1/28/2016,East,Corporate,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,0.0,0,7,Second Class
CA-2017-111591,3/21/2017,3/25/2017,West,Home Office,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,10.3194,0.2,6,Standard Class
CA-2017-111591,3/21/2017,3/25/2017,West,Home Office,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,0.3906,0,7,Standard Class
CA-2017-111591,3/21/2017,3/25/2017,West,Home Office,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,6.4206,0,3,Standard Class
CA-2017-111591,3/21/2017,3/25/2017,West,Home Office,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,7.1864,0,4,Standard Class
US-2014-166828,8/22/2014,8/25/2014,Central,Consumer,Office Supplies,Paper,Xerox 1899,11.56,5.6644,0,2,First Class
CA-2014-108147,6/8/2014,6/13/2014,East,Consumer,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,25.68,0.2,2,Standard Class
CA-2014-108147,6/8/2014,6/13/2014,East,Consumer,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,83.844,0,6,Standard Class
CA-2016-154998,4/7/2016,4/9/2016,East,Corporate,Office Supplies,Paper,Xerox 1939,37.94,18.2112,0,2,First Class
CA-2017-113460,11/7/2017,11/9/2017,East,Corporate,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,43.6752,0,3,Second Class
CA-2015-111339,5/29/2015,5/31/2015,East,Corporate,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,-4.1568,0.2,4,First Class
CA-2015-111339,5/29/2015,5/31/2015,East,Corporate,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,-86.0586,0.3,3,First Class
CA-2015-111339,5/29/2015,5/31/2015,East,Corporate,Office Supplies,Fasteners,Ideal Clamps,8.04,2.9145,0.2,5,First Class
CA-2017-102820,5/7/2017,5/11/2017,West,Consumer,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth�Headset�with,419.944,52.493,0.2,7,Standard Class
CA-2016-149671,6/5/2016,6/9/2016,West,Corporate,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,15.9588,0,6,Standard Class
CA-2015-126347,12/14/2015,12/19/2015,West,Consumer,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,10.5,0,2,Second Class
CA-2017-108756,12/25/2017,12/29/2017,East,Consumer,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,13.674,0,3,Standard Class
CA-2017-155362,12/17/2017,12/21/2017,Central,Corporate,Office Supplies,Storage,Adjustable Personal File Tote,32.56,8.4656,0,2,Standard Class
CA-2016-117625,5/10/2016,5/15/2016,Central,Consumer,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2.3868,0.2,2,Standard Class
CA-2014-154158,12/23/2014,12/27/2014,South,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,15.9348,0.2,3,Second Class
CA-2014-154158,12/23/2014,12/27/2014,South,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,6.4784,0.2,1,Second Class
CA-2014-154158,12/23/2014,12/27/2014,South,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,-10.6068,0.2,2,Second Class
CA-2014-154158,12/23/2014,12/27/2014,South,Consumer,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,0.504,0.2,1,Second Class
CA-2014-154158,12/23/2014,12/27/2014,South,Consumer,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,-1.049,0.2,5,Second Class
CA-2017-100433,8/11/2017,8/16/2017,East,Home Office,Office Supplies,Paper,Xerox 226,25.92,12.4416,0,4,Standard Class
CA-2017-163097,8/27/2017,8/31/2017,West,Consumer,Furniture,Furnishings,Flat Face Poster Frame,120.576,33.1584,0.2,8,Standard Class
US-2017-127292,1/19/2017,1/23/2017,East,Consumer,Office Supplies,Paper,Xerox 191,79.92,37.5624,0,4,Standard Class
US-2017-127292,1/19/2017,1/23/2017,East,Consumer,Office Supplies,Paper,Xerox 1881,12.28,5.7716,0,1,Standard Class
US-2017-127292,1/19/2017,1/23/2017,East,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,152.0232,0,3,Standard Class
US-2017-127292,1/19/2017,1/23/2017,East,Consumer,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,0.9588,0,1,Standard Class
CA-2015-163734,6/19/2015,6/24/2015,Central,Home Office,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,14.3075,0.2,5,Standard Class
CA-2017-162474,3/13/2017,3/16/2017,Central,Corporate,Technology,Phones,PowerGen Dual USB Car Charger,7.992,2.5974,0.2,1,First Class
CA-2015-130848,10/25/2015,10/25/2015,West,Corporate,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,-29.1168,0.2,8,Same Day
CA-2014-125997,9/20/2014,9/23/2014,East,Consumer,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,157.4875,0,5,First Class
CA-2014-125997,9/20/2014,9/23/2014,East,Consumer,Furniture,Chairs,Global Leather Executive Chair,631.782,140.396,0.1,2,First Class
CA-2014-125997,9/20/2014,9/23/2014,East,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,-10.0196,0.2,2,First Class
CA-2014-125997,9/20/2014,9/23/2014,East,Consumer,Office Supplies,Labels,Avery 485,75.18,35.3346,0,6,First Class
CA-2014-125997,9/20/2014,9/23/2014,East,Consumer,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,8.0548,0,1,First Class
CA-2014-125997,9/20/2014,9/23/2014,East,Consumer,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,661.4559,0,9,First Class
CA-2016-103128,11/11/2016,11/15/2016,Central,Consumer,Office Supplies,Art,Newell 332,14.112,1.2348,0.2,6,Standard Class
CA-2015-167696,9/16/2015,9/21/2015,South,Consumer,Office Supplies,Envelopes,Staple envelope,31.12,14.6264,0,4,Standard Class
CA-2014-159814,6/24/2014,6/28/2014,West,Consumer,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,0.9612,0.2,2,Standard Class
CA-2016-105459,8/12/2016,8/17/2016,East,Consumer,Furniture,Tables,Chromcraft Round Conference Tables,209.148,-66.2302,0.4,2,Second Class
CA-2016-105459,8/12/2016,8/17/2016,East,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,286.3836,0,6,Second Class
CA-2017-141663,4/13/2017,4/17/2017,East,Corporate,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,1.683,0.2,5,Standard Class
CA-2014-152618,3/14/2014,3/17/2014,Central,Home Office,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,156.047,0.3,2,First Class
CA-2014-152618,3/14/2014,3/17/2014,Central,Home Office,Office Supplies,Paper,Xerox 1963,8.448,2.64,0.2,2,First Class
CA-2017-162789,9/22/2017,9/24/2017,East,Consumer,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,171.36,0,9,Second Class
CA-2017-162789,9/22/2017,9/24/2017,East,Consumer,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,3.9831,0,1,Second Class
US-2017-110149,12/10/2017,12/13/2017,East,Consumer,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,-2.5093,0.7,1,First Class
US-2017-110149,12/10/2017,12/13/2017,East,Consumer,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,15.386,0.2,5,First Class
CA-2016-108959,3/10/2016,3/14/2016,West,Corporate,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,6.5435,0.2,1,Second Class
CA-2015-164777,1/27/2015,1/29/2015,West,Consumer,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,0.0,0.2,5,First Class
CA-2016-132017,9/26/2016,9/27/2016,Central,Corporate,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,-11.5872,0.8,2,First Class
CA-2015-127824,10/18/2015,10/22/2015,West,Consumer,Technology,Phones,Motorola L703CM,249.584,15.599,0.2,2,Standard Class
CA-2015-127824,10/18/2015,10/22/2015,West,Consumer,Office Supplies,Paper,Xerox 1903,17.94,8.7906,0,3,Standard Class
CA-2015-127824,10/18/2015,10/22/2015,West,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.2352,0,3,Standard Class
CA-2014-148285,10/27/2014,11/1/2014,South,Home Office,Office Supplies,Paper,Xerox 2,10.368,3.6288,0.2,2,Standard Class
CA-2014-148285,10/27/2014,11/1/2014,South,Home Office,Office Supplies,Paper,Easy-staple paper,11.952,4.0338,0.2,3,Standard Class
CA-2017-152926,10/2/2017,10/4/2017,Central,Corporate,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,-38.8212,0.8,2,Second Class
